text,label
i cant help but feel a longing to be outside more to feel the rain on my skin and sticky tree droppings on my feet,2
i confess i feel a little apprehensive,4
i hope that the next quote will be able to let my special someone knows what im feeling insecure about and understand that no matter how much i trust,4
i feel like perhaps as soon as i grabbed onto him i should have followed him out and beaten him up,0
i didnt feel like anyone really hated me or noone new anyway and i managed to just not think about those who do,0
i am feeling a bit gloomy i guess,0
im sleeping better i still just generally feel exhausted i so hope this feeling passes soon,0
i really feel amp dont be so uptight when expectations of others are met,4
i also has the meaning of trusting oneself trusting that we have what it takes to know ourselves thoroughly and completely without feeling hopeless without turning against ourselves because of what we see,0
i feel for him and im sympathetic because i have known people who have struggled with alcohol and drug addiction,2
i feel awful but i just don t know how to get a child to write letters draw certain things or make up words with the paper letters i had to back onto card laminate and cut without totally losing my shit,0
i do not need to shower a child with gifts to feel like i am caring,2
i literally just text tychelle to see if she wants to hang out because reading what i just wrote about my nonexistent social life made me feel so pathetic,0
i did feel sympathy for him and liked him more by the end of the story however i dont feel that enough time was spent on his turn around,2
i am feeling a bit strange never felt that ever but should i really stop writing blogs now,4
i don t feel too troubled over work anymore getting used to the movement of the day,0
i got up and started doing the one thing that always gives me joy even when im feeling lousy,0
i feel that i should write the company and tell that that for this reason alone they need to come further east,0
i feel worthless for letting it happen,0
i just go to bed with my feeling of discontent,0
i feel so beaten down,0
i begun to feel distressed for you,4
i think the most common one that everyone has experienced is that doom and gloom feeling where you just feel like something tragic just happened,0
i feel like one of those dirty confidential intermediaries that i so dislike,0
i feel like i have to pay a fee for my broke heart,0
i get a funny feeling he does not consider you worthless,0
i feel that the pagers definitely damaged the deaf community social time,0
i feel like i m trying to convince the most skeptical disbelieving person in the world that yes i really do have bipolar disorder,4
i became attached early on and feeling the decline in the relationship scared me,4
i know its not always as great an experience as ive set out here but if youre feeling a bit jaded and would like to remind yourself of what it was about teaching that attracted you in the first place you might like to give it a thought,0
i find that i cant do as much as i used to do without feeling exhausted,0
im trying to be intuitive often just makes me feel sort of confused and nauseous,4
i am feeling very shaky,4
i feel like im doomed to forever be the girl that everyone sleeps with but that no one can love,0
i love the way he talks sometimes i feel shy when i was inside him,4
i luckily i don t think anyone i know was there at the time but can t help feeling a bit shaken,4
i think of who i have left to teach me about myself and i feel a little frightened at the thought that my family changes and moves away from some of the very things i need to know about in order to feel complete,4
i love my tango family sometimes especially when i m feeling ugly and awkward and like an outsider i need something from tango that i can t get when i know everyone at the milonga,0
i am so sorry for you to feel heartbroken when this should be a happy time in your life,0
i listen to this song i can feel a sorrowful atmosphere,0
i feel loyal to skirtsports,2
i struggle with those pressures when i don t feel like pulling myself together when i want to toss a scarf over my messy hair and grab some milk at the store when i want to snarl at someone rather than do racism for the umpteenth time,0
i burst out feeling shaken because i was pretty sure i d just hit a bird,4
i really feel regretful when hearing that shinae got married to another man oh it s really sad i really hope that alex and shinae can be a couple in real life they re perfect for each other,0
i don t know about you but i m feeling pretty punished myself right about now,0
i am feeling very shaky today,4
i would feel drained after my workouts but that to be expected after any workout at least in my experience,0
i blanked a little on a lesson and she seamlessly jumped in to support me without making me feel stupid or inferring it to the kids,0
i have to admit ive been feeling kinda homesick these past couple of days,0
i am feeling vulnerable worrying that the publishing world doesn t like my stories and won t like this next one if i write it,4
i feeling so uncertain concerned afraid of this person circumstance environment change,4
i is thirteen again and so so unsure of himself and unsure of how he feels about shishido as his senpai although he s always admired him,2
i struggled with feelings of guilt as i took very gentle care of myself during my recovery and sometimes even now,2
im at the end of the day and im just exhausted and feeling very discouraged and under appreciated right now,0
i went back to it because i was feeling so intensely crappy,0
i feel like weve been doomed from the start and yet were still together two years later,0
i didnt cry but something inside was feeling incredibly doomed,0
i have been feeling restless and not quite grounded,4
i feel to write something is making me reluctant,4
i feel devastated right now,0
i also loved the feeling of that gentle rippling through the body when i floated in water it was a bonus having friends with pools growing up in australia,2
im feeling like im also going to be uploading some more of my poetry on here just some lame stuff and lemme know if you guys like it,0
i can feel but i cant touch you said my love was a bit too much i wont deny it broke my heart cant find no crush so why dont you come on back home,0
i get what she s saying and i feel somewhat remorseful for not being the kind of friend or giving the kind of support she wanted or needed throughout the past years of our friendship oh yes it goes back that far,0
i have been for my bloods which proved the reason i was feeling so lethargic and rubbish was that i am low on iron so i have now been prescribed iron tablets,0
i felt overly hopeful last week and now i feel like i am more resigned to waiting the next week or potentially longer,0
i just feel like an awful mommy,0
ive been feeling a bit guilty lately that i havent indulged my project lovin girl with creative things during our afternoons together,0
i see newborn pictures though especially the kind taken in the hospital i mostly feel acutely sympathetic to the exhausted people holding these tiny swaddled and red faced confusing beasts,2
i notice a lump or feel pain in any part of my body i will somehow become fearful or scared,4
i feel kind of reluctant and depressed when you told me that it s over i respected your decision,4
i can brandish this article at anyone who makes fun of me for staying in bed too late or whenever i feel tragic for staying up until,0
i finally admit im feeling sorry for myself evar ok i finally admit im feeling sorry for myself if bc,0
i feel like such a pathetic talentless unloveable loser,0
i am fucking it up with my pattern of wanting craving addiction to attention and specialness my way of feeling loved by another,2
i am able to share my ideas without feeling stupid because they already know how dumb i can be,0
i feel rejected so i must not measure up,0
i should somehow feel hesitant about that,4
i put my knitting down and covered my ears with my hands trying to minimize the feeling of being assaulted,4
ive lived too long feeling shitty being picked on and feeling like the odd one out,0
i feel so horrible that you had to go through all that just because you grew up a little earlier than your friends,0
i was not feeling so nervous because she seemed so calm and collected,4
i forgive myself for accepting and allowing myself to feel humiliated and rejected because someone was chosen over me,0
i was doing less yoga and feeling more agitated by my impetuous decision,4
i feel it in every cell of my being god really really loves him intensely and is being faithful in fulfilling all his promises to him to us as he is also doing for you and yours,2
i feel this way as this version of myself gentle gazing i realise something over and over again,2
im lying in bed feeling very anxious and have a knot in my stomach,4
i feel like something tragic is going to have to happen for people to wake up and see how vulturous sic and poisonous it s all gotten,0
i feel as though my own snowglobe is being shaken and im still flying through the air,4
i feel terrified of the future,4
i needed to get all that out of my head and onto a screen where i can come and reread it later to see that while we have numerous blessings there are some challenges and that its okay for me to feel overwhelmed at times,4
i must say i do feel troubled a href http emillionstars,0
i feel strangely defeated,0
i feel you caring even if you will insist you are mean,2
i may have to learn how to say their african names so that when im feeling boring and uninteresting i can slide them into conversation to impress others,0
i feel the touch of your sweet hand,2
i fought back the blush on his cheeks one hand resting over his heart feeling the frantic beating almost positive kai could hear it,4
i feel a bit embarrassed at times when i make mistakes,0
i get the feeling that tyler is not very fond of the idea,2
i go out with friends but it feels inadequate,0
i almost lost my feelings in this gloomy world,0
i suppose i feel neurotic about my birthday because i thought i would be established at this point,4
i feel really low,0
i get projects where i am stuck and i feel so foolish when i have so many questions to ask,0
i can feel passionate about taking a stand and maybe understand that this one as yet to be chosen issue is worthy of my time and efforts,2
i think i should tell him how i feel the moment i see him looking for something dumb to do,0
i just feel more and more like not caring about what people think of me as long as im happy with myself i love you and your personality and everything,2
i feel a worthless maid,0
i feel humiliated to introduce you to my colleagues as my wife,0
i laced my shoes and pounded out those feelings on the hot black pavement before me,2
i don t feel like myself when i am studying probably because i am not studying anything i am passionate about,2
i began to feel isolated frustrated and of low esteem,0
i feel distinctly called in clermont to focus on these little ones that seem naughty,2
i vent outrageously with tourette s like unpredictability occasionally leaving behind me a wake of hurt feelings and messy rooms and other not so nice carnage,0
im grateful for the cozy feeling of hot cocoa and flannel nighties,2
i rely on certain add ons that are not available to midori that i feel its inadequate,0
i do feel pressure to provide my faithful reader with a mock draft ive decided to go forth promising to emphasise speculation rather than educated mock over draft,2
i feel none of that and because i am a hopeless romantic shrouded in reality i know for a fact that this person is not me,0
i imagine being a man it s like being kicked in the nuts repeatedly that s how bad it feels you feel like you want to curl up and die a devastated schalm said after the bout,0
i do not see or feel the need to respond to any of your ludicrous questions concerning anything,0
i am feeling rather jaded because i have always believed falsely it seems that if one has the true love of christ charity in one s heart for people that everything else is secondary since charity is touted as being the most important thing to have,0
i was tired of feeling helpless and wanted to take control of the situation,0
i hate feeling that im so indecisive,4
i feel embarrassed for others that something so small makes them feel awkward,0
i was sitting in the corner stewing in my own muck feeling hated alone unworthy and violated,0
i feel like if i had a job worth caring about i wouldn t be so shifty,2
i feel that such knowledge would be abused,0
i feel pained just thinking about it,0
i am feeling so much sadness realising that i have gone through life like this but it is such a celebration that now i no longer have to harden to hide that i am scared from myself and others,4
i feel like ya allah im scared puff it was fun man then id an idea,4
i mean really really hard works to obtain such a high technical skill in wushu feel kinda ashamed but somehow motivated when i saw kids doing wushu performances whole heartedly despite their tiredness,0
i always feel a bit personally assaulted,0
i feel your presence beloved,2
i feel deeply remorseful and regretful,0
i dont think that is true and i have tried to explain my feelings but he replies that if i am submissive to him i wouldnt question his authority on the subject,0
i ever get to feel what these needy feel if i stay away from them,0
i feel very numb at the moment,0
i am good at something that i feel passionate about and all of the other students that graduate this year are in the same boat what happens after,2
i think this is the last week of softball and im likely going to suck it up and at least try to play but i feel absolutely rotten going to see what some aggressive hydration does,0
i feel kind of sorry for her,0
i feel i am more blessed than i can ever say,2
i would give you ample reasons to feel ashamed,0
im not feeling like the meetings are a particularly supportive environment how does she expect to be treated when she has lost the weight she wants to lose,2
i know gay analogy but i am feeling weepy,0
i could feel myself getting that shaky feeling,4
i suppose because everyone elses problems are generally much worse than mine so i feel idiotic for not just learning to deal with everything myself,0
i would pay not to feel so isolated by this,0
i feel out of place posting here since i feel so hesitant to join aa full force but i could use some insight from the people on the inside,4
i don t want him to feel unwelcome in this house,0
im great at complaining because modern society is geared toward making people feel inadequate,0
i was not feeling submissive,0
i am left feeling numb to everything around me as i slowly recover from the latest episode,0
i wasnt going to make this about what i cant eat and feel like i was suffering or giving anything up i was going to make this about what i was going to gain and what i could eat,0
i wake up and i open up my eyes i feel an aching in my heart that s when i realize,0
i feel a bit more inadequate in every aspect and it just breaks me down further,0
i am feeling naughty with my thebalm nude tude naughty palette a href http,2
i feel extremely awkward when they interview people for my job,0
i feel like i missed out on an opportunity to wear a cape during my run,0
i see her frustration and sadness and hear her anger at my puters invasion in her life and then the pride of financial independence feels pretty lame,0
im meant to feel longing,2
i know how you feel i was physically abused as a child by a family member and was beaten by my father til he died when i was and then my older brother beat me til i moved out at,0
i walked out of there an hour and fifteen minutes later feeling like i had been beaten with a stick and then placed on the rack and stretched,0
im not making some sort of music i feel useless,0
i can honestly say this is one time in my life where i feel legtimately victimized,0
i didnt want to feel outcasted as the uptight religious mormon girl nor did i want to feel like i had to remind everyone i did not drink smoke or wear short dresses,4
i always feel as though it is my role in life to be supportive to my friends as an example of joy and fun to remind them that life is good that we are good and that when they and we are not we can strive for them to be so,2
i sit around and i feel disillusioned with school,0
i couldn t get the feeling of those people s suffering out of my body,0
i feel a little inadequate but i just cant seem to keep up,0
im feeling so doubtful today,4
i feel incredibly loved and i know baby cap does too,2
im sitting here feeling very disheartened,0
i will feel shy and won t be able to talk to her,4
i am not normally the kind of person who gets emotional upon meeting a public figure but as strange as it sounds seeing you yesterday for the first time ever the feeling came over me was the feeling one might feel upon seeing a beloved favorite loving aunt lol,2
i feel hopeless helpless and paralysed,0
i feel more excitment than reluctant xdd hohoho looking foward tmr xd cya tmr,4
i feel very disturbed now thanks to this psychopath s useless and fake story,0
i need to get a job but due to my very silly head i dont really know what i feel passionate about anymore nor do i know what drives me,2
i love the treadmill and i am actually so used to it that i actually feel intimidated running outside,4
i suppose i am a bit on occasion but now ive become this horrible annoying person and i feel so strange about it,4
i feel when that imperfection is shamed coerced or mocked,0
im not feeling homesick,0
i feel naughty a href http www,2
i feel i am on an emotional roller coaster,0
i wish i could open up to people not feel so terrified of reactions and opinions,4
i feel like a crappy mummy if were stuck in but there are days where i really cant face much else then venturing out to the garden at pm,0
i am excercising or running it still feels tender even almost like it is throbbing,2
i feel like a paranoid annoyance when in reality she wouldve talked to anyone that way,4
i responded to her that i did not feel unfortunate at all rather i felt fortunate that i made decisions i could sleep with at night,0
i attended a session in the pub afterwards and i m feeling a bit tender this morning,2
i sit the chicken preferably bone in chicken thighs skinless because i feel they have the most flavor in a crock pot so that it becomes tender and falls apart,2
i think i agree but it does give me an extra measure of humility when i feel really stupid,0
i still feel really regretful for leaving,0
id like to think i could live happily away from home but i know id definitely feel homesick id miss my friends and our fun outings the most,0
i guess i sort of believe him but deep down i just feel unsure about the unknown,4
i feel incredibly isolated and lonely,0
i really am feeling skeptical about politicians lately and all of the tomfoolery and shenanigans that are going on in washington so it s nice to read a book that is about that subject and about some people taking action though no i don t advocate the actions they took,4
i don t want him to feel disrespected or unloved,0
i went to work like normal and didnt feel bad in any way shape or form,0
i didnt usually feel quite so hated at this hour of the morning,0
i feel pressured at times to succumb to fear and insecurities but thankfully i am still able to hold it on my own,4
i feel stressed always,0
i do need constant reminders when i go through lulls in feeling submissive whether i like them or not,0
ive posted a blog and i feel like thats unfortunate,0
i feel like i need to officially address this because it is just so fucking dumb,0
i realized that it s those goddamn fat ass greedy son of a bitches that made me feel so humiliated so alone and so ugly,0
i feel very very burdened by so many situations around me right now,0
i feed him and how strongly i feel about not feeding him crappy processed dog food because i want him to live forever,0
i was afraid of feeling helpless,0
i know i haven t posted anything for months and i feel kind of guilty big thanks to the exams tests and assignments and all but so far so good,0
i have been feeling so drained like there is no strength left inside of me to fulfill the simplest of tasks,0
i hoped it would i would feel disappointed and depleted,0
i feel completely submitted and devoted to a href http www,2
i feel rejected by someone i love and this has caused me great heartache and pain,0
i love my family and i have such a wonderful life so writing all of this down and complaining makes me feel ungrateful,0
i cant really describe the feeling that i have except to say that i am incredibly burdened,0
i feel bad about being depressed because theres still a part of me that wants to believe that i can think my way out of this then i feel bad about wanting to starve so i do the opposite,0
i know if ive been feeling quite nostalgic these days and have spent a huge amount of time looking back and remembering,2
i can feel myself getting agitated at all the constant noise chatter,4
i guess these expectations of me being so goddamn perfect have made me feel afraid to change,4
i wear this story as a protection from feeling the vulnerability of merely loving and depending on another human,2
i have been staying in the word and memorizing scripture and through this i feel that god is showing me just how ugly my heart is,0
im here to tell you you arent alone if you feel vulnerable,4
i feel very apprehensive to adopt labels and to even identify myself as queer it seems that im still quite unclear on that subject and it keeps me feeling separate from the queer community like joel,4
im honest im surprised at myself for feeling so emotional about it all having adopted a rather juvenile sneer against heaney as a bored year old in school,0
i feel im ugly i feel that i dont deserve to exist in this world,0
i wonder sometimes whether i have just added to the antagonism and misunderstanding that many people have towards those of us who feel reluctant to wholeheartedly support the traditional armistice day remembrances,4
i do feel sympathetic to the parties involved now that their careers are down the drain,2
i feel so shamed that i want to give up,0
i feel dismayed for them,0
i lose it and make myself heard i feel like an idiot because i suddenly realize my point was either unimportant or unnecessary,0
i would feel very ungrateful if i didnt thank you all and you know who you are,0
i feel romantic too,2
im so stoned on endorphin that all i can feel is my leg muscles seizing into petrified meat,4
i feel so heartbroken but in a silly way of course,0
i was alone in a cottage i often stay in i was woken up by a rustling sound in the middle of the night,4
im usually feeling very blank and i know i posted already today but it was all bachelorette talk and i guess i had more to say,0
i hope that by telling them ill find out more about who i am how i got to this place in time and not feel so lost and alone,0
i was feeling shitty inside but never show it,0
i feel guilty that we will do nothing special on thanksgiving,0
i haven t been here for even a year yet i can t help but feel slightly disillusioned about the peace corps ideal,0
i have been feeling listless and loopy,0
i feel like throwing away the shitty piece of shit paper,0
i also feel strange that by the ripe old age of twenty three i want a goddamn life partner,4
ive been watching some episodes of quantum leap recently a show ive always loved and it suddenly struck me today thats exactly how i feel if you are so unfortunate as to have missed out on this show it focuses on a character named dr,0
i feel assaulted when i hear the radio ad,4
i was out the exit door feeling strange because at the last stage the entire thing seemed to slip out of my hands like a slippery fish and also hopeful that i know what to do and if i can look at it positively it means just one more trip to retry,4
i would sometimes feel awkward talking to my brothers or mum if i dont see them for awhile,0
i can sink into the stillness to feel the gentle hum of that light there is pleasure in contrast,2
i am feeling more pain and hurt than i did before,0
i feel ungrateful by saying this because the school is still letting me go to prom,0
i say no i feel guilty img src http var,0
i instantly feel rejected,0
i don t always feel a bit homesick,0
i think this has caused me to resonate more deeply with others who lack connection and support who are alone who feel they do not have support who are suffering,0
i love drink them i love that medicine because i want to be health anymore but my family reaction made me feel so depressed,0
i just have to feel threatened to be reminded that i will be saved,4
i feel bad enough now,0
i feel like im the supportive and encouraging one when it comes to our healthy eating and fitness,2
i like the domestic scene salty sweet combos recipe reviews the smell of rosemary babies the feeling of having exercised hand clapping rhymes books lost teacups and laundry that has been washed dried folded and put away,0
i still feel sleep deprived she is almost sleeping through the night giving us,0
i would not accept his love fully feeling of being damaged,0
i looked at sams eyes they were tough hiding the strong pent up feelings that tortured him inside,4
i started feeling pathetic and ashamed,0
i cant help feeling agitated about,4
i love those ted talks i feel intimidated more than inspired because greater than great can be found in simplicity too,4
i feel like i ve lost some of my main roots i feel less secure emotionally financially and socially,0
i began to feel unimportant misunderstood the odd one out,0
i feel so frightened at the thought of opening up my heart,4
i am feeling very anxious about going to therapy w,4
i feel so blessed that god has given me the wisdom to train them in how to help and be a part of our household,2
i thought about my own depression about the negative thoughts ive had lately and how i can intervene in those thoughts to help myself not feel so depressed,0
i always feel a bit anxious before i preceptor because i am still learning,4
i can feel rejected just because someone needs to sleep,0
i instantly feel anxious that a police officer is going to pull me over,4
i get the feeling he has naughty intentions,2
i was able to be myself and not feel pressured to talk in a group so it was in a way better than all the years in secondary school,4
i saw a gain on the scale this morning which didn t surprise me but it did make me feel pretty lousy a lot of it is water weight and disgestive issues which will pass but i need to put some work in to push on now months till christmas did i hear you say,0
i feel threatened i feel fear,4
i feel there isnt much meat but yoshidas perspective grows ever tragic,0
i don t talk about it a lot but a majority of my time is spent at work and at work i m feeling generally unhappy lonely frustrated and even a little bitter from past events that just won t go away,0
i think this is really great having been in situations where i feel overtly threatened in a public place where everyone pretends they don t see what s happening,4
i am feeling awfully lonely today and i dont want to burden any particular person with this because everyone has their own shit,0
i suddenly feel anxious im crying over little things,4
i feel like a heap of useless skin,0
i feel like i lived with the characters and felt their pain and suffering,0
i was healthy then this mild but annoying cold ad now a new cold which made me feel just awful for he past day,0
im waiting in my paper gown and plastic slippers for them to call me feeling very apprehensive but a bit dopey in the head due to lack of food,4
i could loose my job i would be so f amp ed for xmas i hate xmas i hate holidays i wish they would go away i feel nervous i feel sad what if i disappoint my family my friends,4
i dont know why im feeling so listless,0
i cross the finish line i want to feel exhausted and alive at the exact same time,0
ive learned how to turn off all my emotions more and more and i often find myself feeling completely blank while my mother is crying continuously over my suicidalness,0
i overslept and the hangover kicked in mid morning im still feeling extremely delicate,2
i feel that should hurt more than is does she grimaced,0
i have started this journal because i feel like a bunch of unfortunate and seemingly random things happen to me and i would like to keep track of them,0
i have spent the last few weeks feeling sort of uncertain if you will,4
ill just run to people watch feel the wind in my face see the lovely colours of nature and look at the planes flying higher up in the distance,2
i anger people because when i feel agitated with something i get frantic and speak fast and snippy,4
i was really feeling shitty both physically and emotionally and it even took me some time to realize that a nailart session would have been the right positive treat to cheer myself up,0
i will admit that some days i yell some days i dont want to get out of bed some days i cuss and freak out even some days i dont even really want to talk to anyone because i feel a little numb and im afraid people will know that im not ok,0
i then felt a feeling of awkwardness and discontent cuz he said yeah me too and not im sorry,0
i can feel myself gaining control over the damaged goods aspects of my personal security,0
i just saw a post on one girls facebook page that said something to this effect im feelin horny,2
i had been feeling rather unhappy lately because id been feeling left out of groups friends,0
i started feeling overly lethargic my whole body feels like lead,0
i should be sad about all these things upset feeling ungrateful,0
i understand that some of you will now feel a bit disturbed and unsure at this point,0
i dont know what mediation means to everyone else but to me this process only has value if i freely express how i feel and as this will inevitably leave me feeling vulnerable and exposed the longer the delay the more i can feel anxiety building,4
i let myself fall asleep earlier this afternoon and i m feeling extremely shitty,0
i feel like an ungrateful bitch because of what i made you see,0
i said without emotion while feeling a freaked out fearful anxiety welling up in my chest,4
i secretly feel unimportant anyways and as such find people to disrespect me which might explain why i lend this doucher my time my energy and my body and let his needs get met b my own,0
i made it to work but i am feeling a little groggy,0
i sat on my couch for several hours feeling pretty low,0
i usually wash my hair every other day and after a few uses my hair is now feeling lovely soft and conditioned again,2
i can truly empathize with your feelings of failure and discontent i would challenge you to re focus that energy in order to gear up for the next cycle,0
i know that i should feel some sort of melancholy but i don t,0
i feel like your child is worthless even though they passed the assessments better than anyone who applied with a college education,0
im also pretty close to just exiting out of the window because i feel like this makes me look freakishly neurotic,4
im thinking about death at the moment and feeling really sad because my lovely uncle shaun has died,0
i feel his pain but fear he has missed a much larger point,0
i feel he should have been punished,0
i can still remember what it was like to be a teenager and that giddy feeling of amazement when the hot looking boy you like although we didn t use the term hot back then actually likes you back,2
i devote a significant amount of emotional energy to feeling anxious and thus become irritable or frustrated with very little provocation,4
i can guarantee that mondays won t feel half as dull when you prepare yourself for them with an enchanting sunday filled with good food big smiles and simple pleasures,0
i just feel totally devastated,0
i am already feeling anxious then how is going off my anti anxiety medicine going to help me,4
i feel like i get a lot of questions in my list of search phrases that point people here and sometimes i m awfully disturbed at the things that somehow bring my blog up in a search engine,0
i would feel terrified for them and enjoy this movie a little better,4
i feel absolutely lovely now with a cup of hot green tea next to the keyboard,2
i feel listless but today was aiiiiighhhht,0
i found myself feeling a bit shamed defensive and excluded,0
i still feel devastated and disconsolate,0
i feel that supporting or at least not condemning the seal hunt is akin to saying well think of all the good things hitler did,2
i feel so humiliated because as i was spending my days off planning a beautiful wedding he was calling texting taking some other girl out and fucking her,0
i felt like earlier this year i was starting to feel emotional that it was all over but now its just surreal confusion to be quite honest,0
i also were able to get appointment with the osteopath on the which is freaking awesome as it feels like i am caring a boulder in my stomach,2
i love this service because it is easy to use set up amp because i feel like by using the service im supporting a small company which we all know i love to do,2
i feel that being faithful isnt enough in your eyes,2
im used to it but it still makes me feel empty,0
i am not feeling fearful,4
i feel really inadequate and i just wish i had enough brains to atleast pretend to know what i was doing,0
i posted on here and i m feeling very neglectful,0
i like to add a slice of cheese and some pepper to the egg and when i am feeling naughty i like to add some chocolate chips to my trail mix another treat i am loving as a pregnant mom who often craves a sweet but doesn t want to overload on sugar or empty calories is zico coconut water in chocolate,2
i felt afraid just before receiving the question paper of the part ii exam,4
i really love eating fresh figs because they feel so delicate and look so much prettier than the ugly dried figs,2
i feel like im having something really naughty like dessert for breakfast,2
i went on a bit of an auster binge after that and i remember feeling particularly fond of mr vertigo which is about a boy who learns to fly,2
i seriously feel so blessed for the support that i have at home it s amazing,2
im already feeling nostalgic about the san antonio spurs golden state warriors series and it hasnt even ended yet,2
i knew where things was headed but that didnt really prepare me for the heartbreak even i would feel my heart broke for danielle and all other military wives that have had to go thru losing their husband trying to protect our country,0
i feel less pressured to check on my phone and i gain better space to concentrate on what is more important in life,4
i only tried for three and i can still feel the longing that came with wanting a child,2
i feel we should not be supporting these rebels in a violent manner at all and particularly not give them weapons or funding,2
i could feel my tremors coming on and i started to get real shaky,4
i got the feeling she really liked her new quilt,2
i feel like a horrible rotten person for thinking that this is the most isolating thing a woman can go through and some days being tough is not an option,0
ive made it through a week i just feel beaten down,0
i alternated between wishing i would die and then feeling terrified that something would happen to me leaving my newborn son without a mother,4
i feel pretty insecure about my current relationship,4
i only want jayson cause i feel that hes the most supportive person and he is the person that will be able to help me through the delivery,2
i felt ashamed of these feelings and was scared because i knew that something wrong with me and thought i might be gay,4
i feel sorry for the employees but if this is the way applebees ceo behaves its best if the chain is starved to death by caring consumers,0
i television of the feelings and so called suffering of the arabs whose homes are being inspected because of the chance they are hiding arab terrorists or something of the kidnapped boys,0
i could feel myself hit this strange foggy wall,4
i am no longer a virgin with girls i m starting to feel very indecisive once again,4
i went to german class and it made me feel so idiotic,0
i admit i walked into third wave cafe feeling a little apprehensive but what appeared to be a run of the mill cafe turned out to be a restaurant with great personality and even greater food,4
i have mishandled things alongside the rest and im feeling remorseful about it right now as opposed to my very initial reaction of not wanting to care because maybe somewhere deep down in me im hoping things might be like before,0
i am too fragile to feel too vulnerable of pain and too easy for tears,4
i cant help but feel somewhat heartbroken by this news,0
i don t like it when i hmmm feel devastated then i try to be driven towards things that are potentially more devastating just so i can forget about that thing that has devastated me first,0
i know i have my family and friends and god but some point in your life in my life i want to feel romantic love again,2
i was warming up starting feeling a little lethargic,0
i was running hard i was running fast and i feel like the last minutes i was probably hitting low s,0
i was feeling sentimental and so it made sense to commemorate the milestone with a book,0
i dont have to know how or why all i know is that im building good habits without feeling deprived in any way,0
i honestly feel a bit pressured she just made a post on a photo stating she wanted to have giant beers soon and i dont even know what to say,4
i feel as though i am being a little neglectful of my fellow bloggers,0
i am very new to blogging and i feel a little stupid writing this however if it will help me overcome my stress i will give it a go,0
i feel uncomfortable when i wear lenses that are not brown but these lenses make me want to get more blue lenses,4
i mean it was the same feeling i got around anthony and his dog weewee i know anthony probably has to give weewee up because he has dogs but that dog is devoted to anthony alone,2
i plan to run miles in the morning which is a distance that generally leaves my bunion feeling extremely tender and painful,2
i feel like they think i hate them or something and its just weird,4
i think its the feeling stupid part because i couldnt tell you were lying,0
i have been thinking on a working towards for a long time but it has become something i feel even more passionate about in this last year,2
i was feeling threatened that it might be taken away from me,4
i feel deprived of any intimacy at all,0
im not a huge history buff but i do feel emotional when i think of my great uncle,0
i often feel lonely,0
im feeling discontent with my sex life i feel like crying like venting about it,0
im feeling rotten just talking about it,0
i feel i punished her for caring for me,0
i feel terrible about it though because i know how much courage it takes to ask,0
i might have left you feeling disappointed especially if you were anticipating for pics videos,0
i find myself often feeling isolated alone and starved for stimulating adult conversation,0
i was challenged by the clip where richard gere gives julia roberts money to buy some pretty clothes she walks into an expensive boutique in her work clothes and the condescending staff refuse to serve her and leave her feeling humiliated,0
i feel idiotic calling again though,0
i feel remorseful when i act the drunken fool too,0
a father of children killed in an accident,0
i feel like they have been more than generous and completely understand that things change i mean days off unpaid,2
i feel all depressed,0
im only and that most people havent exactly settled down yet but the other part of me feels like i missed my chance,0
id begun to feel empty and this was after having had several juices and lots of water water will only make you feel full for so long but it was quite good at rinsing out from my pie hole the putrid flavors id forced upon myself,0
i think browsers are more comfortable in my booth if all my attention is not focused on them and they don t feel pressured to make a purchase,4
ill dream about sol and wake up feeling distressed,4
i don t i risk feeling vulnerable the feeling that everyone is staring at me and examining every little dimple in my thigh and sag in my arm,4
i hope that today you too may get into something that makes you feel fiercely passionate,2
im honest i had already began to feel that i liked kiss guy a lot and therefore couldnt use him like that,2
i put it aside feeling a little defeated,0
i watch dramas in order to feel like my mood is not an isolated incident,0
i was creating a relationship to counter a self accepted and allowed self definition of being inferior to them which means i was feeling lousy thinking i was less than because i was not being in the limelight of praise of gain,0
i have these great feelings of fear and trepidation that these children will be abused because i know what the statistics are,0
i called this ward member and she said that shed been feeling really unhappy today,0
i entered the temple feeling vaguely terrified,4
i just feel really needy,0
im feeling my loving heart is all yours for the stealing reach out your worn hands for you im ready a href http,2
i feel sorry for people who work in capital intensive fields posted on a href http zackmdavis,0
i feel increasingly fond of coppers,2
i still feel that i expect pieces of the world from him but im afraid to come close and place those expectations upon him again in fear that hell disappoint me,4
i feel like i m in some weird limbo between childhood and adulthood,4
i feel we are being very blessed,2
i feel beaten and bruised from their harshness and wearied by their relentlessness,0
i feel nervous for our hyenas,4
i feel really heartbroken,0
i recommend bacon for dinner if you want to feel like youre doing something naughty,2
i feel guilty that i dont have the need to constantly check in on her,0
i ask to know things and then everything changes and then i feel a bit shaky as i try to keep up with my own leading edge and the huge amount of change i m invited to allow as i come into alignment with and catch up with me,4
i feel awkward talking about my book to begin with,0
i feel like i have doomed myself to failure,0
i wonder if she can pick up the stress im feeling when im trying to feed her and terrified of getting bitten because shes not feeding much,4
i miss our talks our cuddling our kissing and the feelings that you can only share with your beloved,2
i said though i am feeling gloomy,0
i feel anxious and worry just in case i dont understand the customers problems,4
